ID,Mass,RT,22-72b1-silique-NL-0V,22-72b1-silique-NL-10V,22-72b1-silique-NL-15V,22-72b1-silique-NL-20V,22-72b1-silique-NL-25V,22-72b1-silique-NL-30V,22-72b1-silique-NL-35V,22-72b1-silique-NL-40V,22-72b1-silique-NL-45V,22-72b1-silique-NL-0V
2934,139.0646,3.19,22519.03412,31853.01411,21472.46753,12459.75056,9485.385649,7917.105516,5863.285633,7529.451343,7332.437662,22519.03412
2935,474.2015,9.08,11797.19494,14260.93824,8621.684901,3482.197801,3492.215396,2668.4064,2279.89794,2399.716183,1940.589722,11797.19494
2936,246.0889,3.78,1,308216.63,404900.1566,3100.849112,11269.68818,23175.69295,38795.50369,43651.45256,31791.31827,1
2937,1014.5752,12.16,28815.70605,42866.59443,45402.07252,35944.67029,30717.53648,15947.14075,8976.790346,9176.055437,8414.594059,28815.70605
2938,303.1137,4.17,8982.928711,3918.576416,3123.299274,4433.689242,3259.245774,2620.055326,3092.607903,2117.097199,2001.857492,8982.928711
2939,388.2092,4.64,9307.327394,26052.93502,42024.80577,38151.13297,26643.08042,19067.20677,11461.25856,11752.07463,13091.932,9307.327394
2940,522.2085,7.06,35901.03304,24701.98409,26800.61177,30923.10313,30766.29879,21825.69871,13912.9049,11574.5355,9158.100449,35901.03304
2941,999.1796,3.16,25473.04054,10197.16731,11232.52045,19580.24847,13716.55554,9990.861718,4287.026893,2878.580346,2644.695902,25473.04054
2942,366.2403,11.56,50798.08513,13001.79958,1677.144897,1,1,1,1,1042.691406,1,50798.08513
2943,729.1589,2.55,15565.41568,18489.97319,20818.40994,20113.05074,14417.31338,13548.90594,9487.180883,7918.625204,6192.081606,15565.41568
2944,568.215,5.3,11107.11593,12040.12133,8712.820519,3942.446726,1,1,2745.159391,1,1,11107.11593
2945,224.141,10.53,2574.974517,6274.965537,15225.52265,22493.31595,60058.80169,92095.58402,62384.29918,56899.46759,119055.4931,2574.974517
2946,116.0108,6.94,10981.76725,49695.75293,63415.54808,65045.0376,65582.30368,59329.394,54941.97438,45726.04997,33759.04302,10981.76725
2947,210.0526,4.15,14140.54565,6835.924592,5012.507437,4503.738936,1,4439.21815,4619.415546,3036.09713,3510.24543,14140.54565
2948,882.4965,13.42,32633.75212,12620.98574,7063.862354,1,1,1,1,1,1,32633.75212
2949,838.504,13.31,1,1,1,7749.259732,1,1,7982.794764,3908.42775,1,1
2950,478.2173,7.06,14051.87445,35279.12512,20520.47171,25090.6815,33164.33868,51404.51859,40616.45097,32990.32162,18906.57843,14051.87445
2951,210.1257,7.94,16066.28418,4658.701439,1,1,1,1,1,1,1,16066.28418
2952,392.2042,4.32,11674.83839,11643.32308,13276.69822,12548.24713,13377.59757,11297.027,9235.000323,8799.953475,7858.434966,11674.83839
2953,462.2381,11.14,125369.7352,173921.0535,98307.65743,38297.1789,47575.57032,54630.25031,54311.18822,51044.46451,49834.19531,125369.7352
2954,758.3631,10.89,20618.63281,19006.60207,18715.72531,14361.33588,5053.346645,2657.475179,3653.318543,2787.045753,2660.23449,20618.63281
2955,912.052,0.95,12748.48775,52730.80873,31547.9222,25334.40339,28111.30176,32585.63055,32044.9707,31559.71289,39282.54437,12748.48775
2956,772.2052,3.79,13989.72437,16859.1758,17407.08743,21001.52935,19681.76893,17739.81656,12123.76622,9773.552618,11362.97496,13989.72437
2957,740.4255,14.09,23933.84582,17234.58378,19263.95154,25127.04396,11814.61039,10840.7365,11334.40391,9905.64206,7662.415171,23933.84582
2958,988.5502,15.77,28692.04814,27772.99635,29204.34202,26745.45129,24772.23442,18113.98651,11383.77308,7777.187857,9152.301668,28692.04814
2959,682.2629,12.65,20409.93711,21898.37974,22075.22447,22039.70945,15253.38178,10927.64453,3528.323987,1288.995496,1118.30067,20409.93711
2960,750.4179,12.75,14794.78136,25246.28129,32688.79326,23411.03517,14786.04573,9795.648531,5267.02009,6024.097588,4142.849984,14794.78136
2961,789.4878,4.88,24967.26172,26294.26953,20096.21484,11542.22713,4442.341797,1587.06958,1,1,1,24967.26172
2962,666.3602,11.62,11056.5746,124587.4328,188534.8463,116973.9461,33991.58473,9834.021988,4424.87856,3127.961374,2308.185655,11056.5746
2963,1096.3244,4.45,15425.97078,10201.26857,6928.689336,4465.990005,3282.494398,2625.654068,2214.738395,1593.651455,1668.678693,15425.97078
2964,294.2193,14.58,2626.283876,32337.32714,15091.77247,51261.06087,125386.3917,211022.7244,166024.3813,163021.8235,143344.707,2626.283876
2965,753.3427,9.41,14675.28296,14307.75963,7080.238994,3178.717862,3008.80127,3235.537606,3711.063771,4404.700916,5403.891167,14675.28296
2966,824.491,12.15,18878.26063,32253.77133,40738.10915,26596.17108,13842.99433,7628.914962,3813.775848,3748.368905,3765.253864,18878.26063
2967,578.1991,4.39,1,10362.27588,1,4497.884365,1,1,1,1,1,1
2968,405.0936,4.17,32115.6991,27317.77396,26339.80482,17160.34868,15740.22724,13323.30151,13925.23633,13275.5107,11083.01367,32115.6991
2969,328.2249,11.28,1349.34352,11170.90624,28878.16789,61615.48266,111686.8448,160540.4348,152452.2061,195034.2857,187472.8624,1349.34352
2970,474.2093,5.14,5777.379332,3097.666508,1685.350342,1874.484863,1165.195427,1074.262027,1,1,1,5777.379332
2971,534.3035,12,16797.91567,57475.33827,9241.114828,34374.49786,33651.94979,32110.21078,30444.28133,30586.53179,27383.6774,16797.91567
2972,720.2635,10.15,22857.06053,19999.55086,18253.10366,9443.759317,4558.266331,3058.04353,2321.515869,2126.862688,1110.599731,22857.06053
2973,996.5276,12.55,31770.27295,24035.25945,26683.06828,19593.54448,17616.5879,12272.95577,8312.025155,7165.589659,5832.982189,31770.27295
2974,621.0634,10.39,9491.588055,6430.803719,2597.473145,1,1,1,1,1,1,9491.588055
2975,582.1938,4.47,6713.343919,14221.4074,35437.87119,30153.82244,15151.31242,6530.594868,4875.493936,4332.293522,4446.940952,6713.343919
2976,1028.5169,11.42,16786.73753,14802.31784,7855.586965,5909.232876,5968.241657,3088.545523,2275.779723,1777.49248,1167.405174,16786.73753
2977,200.141,6.71,4296.994141,16406.96345,26616.78585,28682.8461,26247.55786,23303.1133,18013.40453,14148.50979,11449.81011,4296.994141
2978,921.5293,4.87,21048.30469,13585.16352,6926.758789,3078.430176,1547.939331,2184.8125,1918.953125,2172.78833,1840.716553,21048.30469
2979,418.2193,6.74,1,2175.69799,1,1,1408.377961,1,1249.698608,2633.716089,1729.572772,1
2980,728.2,2.55,66265.42608,76363.29336,58842.49901,50247.78052,26027.80594,12170.87783,9737.284462,6974.577217,6403.87651,66265.42608
2981,151.0494,1.31,2097.183838,6904.924805,12957.31542,17452.15772,19190.27734,16954.34377,17602.30664,14617.58354,11423.48522,2097.183838
2982,648.2094,1.28,19856.40996,16858.94411,20016.58378,17232.22046,16412.04863,15984.21167,12163.27568,9862.388672,8488.940585,19856.40996
2983,798.3855,12.76,15772.28703,12296.462,17074.60145,19288.2145,21020.37715,18898.05828,18163.50607,17366.92515,16357.52913,15772.28703
2984,652.2882,6.38,25229.66272,25572.99873,29554.00311,24933.45355,17588.48318,12462.3755,7498.35084,6545.991156,6644.267039,25229.66272
2985,491.1188,2.41,19889.27829,16655.01493,15710.77468,12536.23676,6489.541373,4620.258081,4348.302593,3702.644731,4115.332309,19889.27829
2986,502.9174,5.06,34705.40166,11200.07359,3096.469482,1,1,1,1,1,1,34705.40166
2987,1028.554,12.74,17912.00085,1,6356.543057,5181.322845,1,4230.15995,3127.163499,2523.386649,2502.005343,17912.00085
2988,500.2251,6.88,22810.53101,8497.71811,5966.385281,3792.267729,2137.995163,3815.927797,2713.397781,1808.757575,1716.045532,22810.53101
2989,752.4328,15.08,14749.43333,9678.392861,11839.65844,6048.834894,1,3872.16131,3692.380638,1768.999189,1,14749.43333
2990,440.1678,7.75,13735.89196,1802.515259,1291.226929,1159.185773,1,1,1075.306314,1,1,13735.89196
2991,122.0037,4.03,10504.07549,24407.66018,39671.79745,32435.60882,24566.19609,14284.34423,10626.78923,4490.332137,5438.909911,10504.07549
2992,784.4601,11.28,15021.95464,55277.48888,69040.27333,49590.76526,29899.75203,11894.51224,2967.421659,2321.174298,2179.249549,15021.95464
2993,950.3603,9.11,23135.37369,11764.11974,4050.80947,2500.447428,1276.179526,1,1,1,1,23135.37369
2994,826.426,12.61,21616.35632,21081.78681,17600.93519,12486.78922,8645.758501,4489.860567,3199.534891,3161.75919,4723.845521,21616.35632
2995,870.4239,11.12,17658.78743,18813.69407,25502.89299,23314.17728,19430.96356,18425.7688,12327.56963,8351.147466,4901.593434,17658.78743
2996,904.6705,5.75,16015.68164,33922.69747,76199.39844,205746.3778,498317.1206,775990.75,881265.4375,899134.4698,844335.1407,16015.68164
2997,462.2013,9.54,23959.97,25569.12894,17610.93243,12918.95487,8395.882834,8038.740119,8907.929402,7564.245963,7408.12827,23959.97
2998,340.1284,13.07,11184.03424,23405.84626,18658.43641,14340.93614,17611.37833,14579.86972,15148.59259,14515.89774,11293.4175,11184.03424
2999,390.0715,3.27,36154.49047,2967.397356,1,1562.341148,1004.707351,1,1793.976734,1523.802137,1484.934843,36154.49047
3000,846.4872,14.22,14338.18555,16664.6346,19314.73076,12524.68951,11267.39171,1,1,6306.936704,4792.293256,14338.18555
3001,296.2347,14.5,16624.43135,15972.62286,13852.80977,10077.94396,7050.244844,9244.959551,10262.65555,1,1,16624.43135
3002,450.1155,3.92,9283.295648,7690.136895,8794.960449,11672.69295,19508.17702,24210.91341,23863.95849,15641.5435,1,9283.295648
3003,858.416,11.27,18412.07042,17270.24519,16768.35818,12714.3502,6228.902661,3118.806311,5577.607932,2751.542036,3467.528398,18412.07042
3004,707.3352,6.7,13971.24076,12473.99314,5790.154873,4014.109973,2805.069285,2709.269056,2545.938651,1178.864719,1527.534293,13971.24076
3005,198.0412,2.8,22610.13733,8301.935785,20093.99719,20104.76659,16856.95463,9185.830611,1,1,1,22610.13733
3006,342.1334,1.99,25380.35423,21854.87458,18498.85792,16573.0503,6925.345921,5158.537371,3248.150687,2065.0045,2354.035857,25380.35423
3007,364.1728,3.99,10884.62742,11228.36631,8819.337117,7156.320803,4973.176729,2804.504206,3363.259392,3379.66911,3107.076799,10884.62742
3008,894.1845,4.58,22655.10661,19879.70554,20973.37308,19050.78223,24177.12752,589320.6819,755922.6022,684746.3331,503466.6276,22655.10661
3009,632.2479,7.65,19589.20448,9606.739761,3966.241168,3743.169328,2751.460369,3020.335205,1645.254772,2026.619671,1255.638875,19589.20448
3010,542.2723,8.57,15134.05652,13203.03611,5551.040463,4083.13397,2191.542391,1320.494473,1,1,1,15134.05652
3011,830.4556,13.12,20700.54577,19560.97056,15696.86493,15376.95702,10012.55174,4534.060695,5808.975507,4114.313692,4117.495601,20700.54577
3012,466.2325,10.82,63150.88227,27287.1045,13636.25512,1,14321.7848,12191.03251,8014.518291,8356.158246,5154.512352,63150.88227
3013,764.2215,1.21,17356.86392,21627.88287,20365.86067,17942.96081,17651.08481,21312.34348,16213.31088,7648.2048,9616.86828,17356.86392
3014,626.1482,3.08,16698.17196,20288.08019,19624.98861,19412.15653,17116.42616,11530.62069,6186.092904,4232.342213,4432.537976,16698.17196
3015,852.5225,12.97,38108.61266,73773.12412,77719.68062,58400.18248,31981.46248,15300.81576,7643.573999,6383.577889,5853.637082,38108.61266
3016,210.1256,10.4,1,1,10825.47946,20302.75909,16532.76612,16059.96397,9282.358638,6438.510214,6612.390805,1
3017,814.4623,14.99,46674.42283,18736.43518,40302.505,13550.99455,5186.936418,2836.702953,3847.036139,5651.803726,5457.460927,46674.42283
3018,834.5119,15.02,22180.49831,24971.38845,25205.11046,23592.57676,11450.69244,7379.455008,2824.329586,4239.137532,6699.728845,22180.49831
3019,290.1881,10.1,10371.90603,121805.7482,115594.0622,112077.2445,123431.7575,107588.7794,92088.85584,61066.83849,1,10371.90603
3020,744.3675,12.61,16352.44027,12803.85291,20586.43635,11701.13517,4960.13687,3977.253578,6517.382493,5413.989198,3383.790994,16352.44027
3021,892.1897,3.95,25413.40156,17453.03392,4902.58103,3357.656143,2051.020174,4424.71502,3390.994008,2765.112027,3842.17627,25413.40156
3022,599.5116,18.28,14374.30859,3734.223877,1,1,1,1,1,1,1,14374.30859
3023,366.1441,12.61,16664.92383,14620.6939,10212.68069,10860.18159,13290.13368,12303.7966,10961.9491,7787.100681,8638.224116,16664.92383
3024,304.0583,3.8,36219.1044,20499.97652,12926.71011,10880.84065,9418.749518,11828.7966,8354.627006,6281.941113,6086.627963,36219.1044
3025,292.2038,9.32,5433.363722,77139.39581,163534.2045,155084.9672,147440.0544,139112.9404,119405.5358,91569.98003,60234.5067,5433.363722
3026,667.03,1.26,9893.420507,3382.530693,4551.949735,9483.286074,10968.679,2933.476563,2868.105466,1888.005493,1465.231323,9893.420507
3027,237.0636,3.72,29325.94531,13095.7793,10354.35449,8529.688477,7719.111685,8994.549288,7974.676516,9066.698551,7812.916504,29325.94531
3028,854.5363,16.41,23133.23817,10030.52701,5791.038608,2707.004786,1787.178432,1464.649722,1921.428811,1480.297852,1321.877686,23133.23817
3029,678.1186,4.34,16887.33607,12755.43106,5331.529159,5724.574897,2587.157389,1,2266.497068,4306.377415,1750.263864,16887.33607
3030,312.0839,4.4,704018.6085,982366.7291,1103501.068,11251.57981,19162.86458,36203.47835,47498.85096,44556.18328,37494.42208,704018.6085
3031,738.3816,11.22,34532.92906,29449.44314,14837.1892,8463.236127,4583.801915,4125.295808,2385.084045,1683.455992,1688.298606,34532.92906
3032,690.3451,8.53,55362.1583,66466.11954,69256.14156,32611.41819,66717.46446,29465.95948,19294.83555,12903.33416,9187.125415,55362.1583
3033,440.2408,7.58,23934.47311,27549.38293,28094.14827,19778.49099,15069.01934,11328.23193,7990.398121,5946.665909,4906.044587,23934.47311
3034,394.1262,3.82,7023.731686,25547.14302,21110.30273,15818.87189,8580.76582,5429.162763,4505.375,2807.990578,2127.57666,7023.731686
3035,600.2412,4.59,15264.33988,16247.19236,15663.61341,9539.867159,4869.403803,2767.608166,3346.091781,3347.51654,1,15264.33988
3036,982.5489,12.2,35381.61824,38375.1448,27873.26221,17404.36484,13952.6012,9116.546076,6527.54953,4481.784997,5974.459308,35381.61824
3037,596.1371,3.16,17365.47665,24216.82903,26114.03946,23312.50683,17803.99131,15924.84466,12888.80036,9512.968408,7816.432737,17365.47665
3038,916.2839,4.27,32434.3435,7368.842676,4406.016203,6328.371623,3020.590358,2950.078125,1545.797144,1763.240397,2016.984741,32434.3435
3039,808.4965,15.8,364969.2425,110084.2775,16085.90987,5507.084516,3096.252197,3154.924877,4418.758239,4187.537035,2175.36776,364969.2425
3040,348.0502,0.99,14296.84359,19109.37406,13578.54466,7649.276281,3634.179378,1957.658203,1,1,1,14296.84359
3041,744.3328,8.06,15236.61582,18916.37656,16705.54925,13477.37867,9808.035693,3836.82077,2801.721501,3357.990482,2999.298484,15236.61582
3042,984.5645,12.51,31925.19958,41256.66099,44230.50433,34295.16692,53563.26396,31502.34757,11957.28463,8080.45221,4468.263018,31925.19958
3043,866.5016,14.29,34082.9384,11789.77235,6898.495114,1,1,1,1,1,1,34082.9384
3044,744.1737,3.44,16849.22865,8234.791648,5174.740247,3092.513791,3112.280446,2315.976741,1616.198721,2071.782471,1912.1602,16849.22865
3045,541.0739,4.38,10241.67521,9593.952728,16043.38557,14942.94889,12161.82972,11885.01074,11674.15103,11440.24235,10906.48047,10241.67521
3046,964.1728,3.9,21769.05816,21825.19417,23370.7526,17869.28993,12318.02503,10229.81192,11178.99094,10726.14807,9652.617416,21769.05816
3047,740.4274,15.18,28028.34545,15772.24783,10648.43547,20192.8135,13622.54005,12366.9005,11906.94083,12252.22164,11920.50125,28028.34545
3048,338.1575,5.22,14208.28517,1117.190338,1,1,1,1,1,1,1,14208.28517
3049,768.392,10.81,21580.26113,1,1,2641.143355,1,1540.826007,2055.362793,1642.73999,1,21580.26113
3050,748.4032,14.22,33631.6244,36638.42556,34632.24653,31924.43965,25735.75021,17034.58373,8424.810161,5331.094354,4198.63945,33631.6244
3051,1050.5355,13.85,23456.79534,14651.92404,9402.855042,3071.785413,4333.270106,2537.549778,1512.321437,1150.64468,1,23456.79534
3052,644.1234,1.48,14939.08329,18387.48838,17406.53516,9183.646913,4330.167548,2314.085859,2134.039969,1672.161862,2104.19258,14939.08329
3053,654.3818,12.7,15313.36589,115927.1501,126801.1116,54868.42881,18387.00388,6458.916031,4303.721013,2875.319266,3247.477526,15313.36589
3054,522.2669,5.48,11819.01237,29877.41698,29637.11781,30217.85125,18703.46418,9647.641812,5360.982509,4786.660993,5028.433796,11819.01237
3055,166.0665,3.01,7050.183527,21594.59979,22094.80793,21673.40425,16950.13845,8651.492339,21648.28652,23497.46746,19569.18231,7050.183527
3056,794.4807,14.9,16267.9324,15220.34478,8847.800265,4341.015198,1,1,1,3549.899995,2697.26001,16267.9324
3057,472.04,5.83,16710.68945,3357.73291,2045.290283,1219.148438,1632.058594,1,1,1,1,16710.68945
3058,497.189,4.91,21412.62224,14810.29801,9050.793913,6306.89216,7140.069591,5818.320425,4321.838119,3746.317347,2799.031658,21412.62224
3059,408.0838,3.36,6300.196463,16153.70593,50478.62474,79251.95672,82546.02891,78257.51569,70477.91056,53829.90392,43130.79039,6300.196463
3060,592.1214,4.69,21227.39389,23329.46958,21535.63713,25109.23414,16373.49578,15820.35011,14231.46252,15320.59847,11983.23109,21227.39389
3061,228.0037,1.01,14600.83461,1210.536255,1,1,1,1,1,1,1,14600.83461
3062,788.3134,8.53,16643.94252,13313.13708,8254.236913,3417.930699,2349.80887,1797.489046,1646.879498,1292.886389,1477.581561,16643.94252
3063,663.1004,7.9,11966.80837,2839.914997,1,1,1,1,1,1,1,11966.80837
3064,1038.3198,4.97,17159.09372,9095.777059,4013.002893,2708.625732,1890.57964,2235.570728,1627.307201,1307.107778,1850.242153,17159.09372
3065,239.0434,2.03,27934.76741,9901.161904,7629.21416,12055.76262,15468.16504,14038.28516,6375.777844,4190.554875,3130.136018,27934.76741
3066,407.125,3.7,15640.52712,14280.72471,12157.04279,13846.03274,12368.70433,16044.4668,13430.79688,14606.46309,13614.5802,15640.52712
3067,480.1263,4.9,33270.16773,32630.59801,23769.47784,15389.48686,12310.19356,13308.07422,8762.681787,10391.14103,7691.368707,33270.16773
3068,154.0307,13.6,1,1324.478006,21412.48047,28533.30379,29163.41729,29936.3016,26864.90975,24852.58777,23141.38086,1
3069,384.251,10.35,11321.86727,6819.645807,2824.968547,1,1,1,1,1,1,11321.86727
3070,600.1234,3.49,10674.89763,12872.15419,15740.71635,16875.98657,18035.36235,18896.92897,17428.45212,19582.08822,19455.0327,10674.89763
3071,936.5801,18.02,16676.89258,107550.509,198811.5852,169072.0963,74385.51563,41796.8125,43055.41016,36055.24219,35076.76563,16676.89258
3072,870.4828,14.92,26766.3691,8824.594025,10146.58759,9018.042108,8353.924057,9971.789029,8145.519238,4044.3235,6449.212312,26766.3691
3073,866.4983,13.69,47847.75807,19444.28115,4745.269989,4932.419479,3811.999189,1,4304.189668,2390.374986,2599.313003,47847.75807
3074,380.1593,14.62,35454.67784,17979.57462,25569.22158,17678.94018,6323.993327,26374.04708,7394.349191,7925.280878,4784.103032,35454.67784
3075,272.1618,5.22,16021.60543,13062.52691,6444.196705,2704.732687,3824.744404,10432.81807,4122.403748,11781.33065,3366.297856,16021.60543
3076,662.4383,15.18,19341.42891,5446.804431,2384.97784,1791.05746,1312.136987,1,1,1,1,19341.42891
3077,943.1698,3.07,35387.7791,9912.652279,7132.655843,6639.625,6196.502136,4925.842285,4058.406738,3488.801758,2776.809082,35387.7791
3078,304.1517,4.26,20236.47326,15956.73098,6729.501635,2707.987306,2709.671962,2844.901381,2062.844752,2080.124554,1955.302101,20236.47326
3079,583.0373,5.87,11177.12304,3880.343567,1494.191753,1,1,1,1,1,1,11177.12304
3080,664.2737,5.67,31386.97738,14062.81933,7414.349378,6596.271049,6487.676581,6366.966833,4308.766951,3444.803149,3295.730252,31386.97738
3081,799.4343,13.18,16727.11144,17615.73195,6695.384608,4292.957041,4659.129035,3096.047461,3344.554424,3205.15683,3907.265516,16727.11144
3082,840.4827,14.9,90241.34167,39501.13512,87030.33206,21971.20043,25124.18274,5340.339761,9487.771973,8332.491939,5183.724907,90241.34167
